Reference Type	Authors, Primary	Title Primary	Periodical Full	Periodical Abbrev	Pub Year	Pub Date Free From	Volume	Issue	Start Page	Other Pages	Keywords	Abstract	Notes	Personal Notes	Authors, Secondary	Title Secondary	Edition	Publisher	Place Of Publication	Authors, Tertiary	Authors, Quaternary	Authors, Quinary	Title, Tertiary	ISSN/ISBN	Availability	Author/Address	Accession Number	Language	Classification	Sub file/Database	Original Foreign Title	Links	URL	DOI	PMID	PMCID	Call Number	Database	Data Source	Identifying Phrase	Retrieved Date	Shortened Title	User 1	User 2	User 3	User 4	User 5	User 6	User 7	User 8	User 9	User 10	User 11	User 12	User 13	User 14	User 15
Journal Article	"Sanz de Galdeano,C.;Garcia-Tortosa,F. J.;Pelaez,J. A.;Alfaro,P.;Azanon,J. M.;Galindo-Zaldivar,J.;Lopez Casado,C.;Lopez Garrido,A. C.;Rodriguez-Fernandez,J.;Ruano,P."	Main active faults in the Granada and Guadix-Baza Basins (Betic Cordillera)	Journal of Iberian Geology	 	2012	 	38	1	209	223	"Active Tectonics;seismotectonics;Granada Basin;Guadix-Baza Basin;Betic Cordillera;SE SPAIN;SOUTHERN SPAIN;SIERRA-NEVADA;DEFORMATION;EARTHQUAKE;MAGNITUDE;PATTERNS;SCALE;RATES;AREA;Geology ER"	The Granada and Guadix-Baza Basins, the largest Neogene-Quaternary intramontane basins of the Betic Cordillera (southern Spain), undergo active deformation with an associated moderate level of seismic activity. This deformation is controlled by a NNW-SSE compressive regime and an approximate orthogonal tensional regime. The compression produced N70 degrees E to E-W folds of several scales, the Sierra Nevada antiform being the largest one. The tension is accommodated mainly by NW-SE active normal faults, the most notable being the Baza Fault, in the Guadix-Baza Basin, and the Granada, Sierra Elvira-Dilar and Padul-Durcal Faults, in the Granada Basin. In addition, other active faults with different orientations also exist, such as the Alfahuara-Botardo and the Galera faults in the Guadix-Baza Basin, and the Huenes, Obeilar-Pinos Puente and N of Sierra Tejeda Faults in the Granada Basin. Moreover, in several sectors, the presence of orthogonal normal fault sets suggests alternating trends or even radial extension. Slip rates of these active faults, based on geologic markers, vary between 0.06 and 0.5 mm/year. Estimates for the maximum expected magnitude of earthquakes caused by these faults vary between M-W 6.0 and 7.0. The N of Sierra Tejeda and the Baza Faults, the largest faults in the Granada and Guadix-Baza Basins, respectively, have the greatest seismic potential. They could cause events up to a magnitude of M-W 6.5-7.0, although their reference earthquakes, computed for a return period of 475 years, are on the order of M-W 5.0-5.5.	"PT: J; SI: SI"	 		 	 	 	 				 	1698-6180	 	"[Sanz de Galdeano, C.; Azanon, J. M.; Galindo-Zaldivar, J.; Lopez Garrido, A. C.; Rodriguez-Fernandez, J.; Ruano, P.] Univ Granada, Fac Ciencias, IACT CSIC UGR, E-18071 Granada, Spain. [Garcia-Tortosa, F. J.] Univ Jaen, Dpto Geol, Jaen 23071, Spain. [Pelaez, J. A.] Univ Jaen, Dpto Fis, Jaen 23071, Spain. [Alfaro, P.] Univ Alicante, Dpto Ciencias Tierra & Medio Ambiente, E-03080 Alicante, Spain. [Azanon, J. M.; Galindo-Zaldivar, J.; Ruano, P.] Univ Granada, Dpto Geodinam, E-18071 Granada, Spain. [Lopez Casado, C.] Univ Granada, Dpto Fis Teor & Cosmos, E-18071 Granada, Spain.; de Galdeano, CS (reprint author), Univ Granada, Fac Ciencias, IACT CSIC UGR, Campus Fuentenueva S-N, E-18071 Granada, Spain.; csanz@ugr.es; gtortosa@ujaen.es; japelaez@ujaen.es; pedro.alfaro@ua.es; jazanon@ugr.es; jgalindo@ugr.es; clcasado@ugr.es; aclopez@ugr.es; jrodrig@ugr.es; pruano@ugr.es"	 	 	 	 	 	 	 	10.5209/rev_JIGE.2012.v38.n1.39215	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Sanz,Ana;Trenzado,Cristina E.;Lopez-Rodriguez,Manuel J.;Furne,Miriam;Manuel Tierno de Figueroa,J."	Study of Antioxidant Defense in Four Species of Perloidea (Insecta, Plecoptera)	Zoological Science	Zool.Sci.	2010	DEC	27	12	952	958	"Plecoptera;antioxidant enzymes;oxidative stress;nymphal stage;ecological adaptation;GLUTATHIONE S-TRANSFERASES;SUPEROXIDE-DISMUTASE;DROSOPHILA-MELANOGASTER;STONEFLIES PLECOPTERA;FRESH-WATER;CATALASE;ENZYMES;METABOLISM;DIVERSITY;ERYTHROCUPREIN;Zoology ER"	The aim of the present work is to conduct a comparative study of oxidative states in the nymphs of four species of Plecoptera belonging to the superfamily Perloidea: Perla marginata (Panzer, 1799) (family Perlidae), Guadalgenus franzi (Aubert, 1963), Isoperla curtata Navas, 1924, and Isoperla grammatica (Poda, 1761) (family Perlodidae) in relation to their ecological and biological characteristics. For this, the activity of the following antioxidant enzymes was determined: superoxide dismutase (SOD), catalase (CAT), glutathione reductase (GR), glutathione peroxidase (GPX), glutathione transferase (GST), and DT-diaphorase (DTD), together with lipid peroxidation. Glucose 6-phosphate dehydrogenase (G6PDH) was also determined. The four species studied were selected based on significant ecological and biological differences. The results obtained when studying different indicative parameters of the oxidative state of the nymph of different species showed that each has an important enzymatic antioxidant potential, and that differences among species are conditioned by the duration of the nymphal development period more than by whether they come from permanent or temporary habitats. Thus, Plecoptera, although traditionally considered as typical inhabitants of permanent waters, seem to have sufficient variability in physiological mechanisms, together with behavioral and ecological adaptations, to cope with potentially unfavorable conditions that may occur in temporary waters.	PT: J	 		 	 	 	 				 	0289-0003	 	"[Sanz, Ana; Trenzado, Cristina E.; Lopez-Rodriguez, Manuel J.; Furne, Miriam; Manuel Tierno de Figueroa, J.] Univ Granada, Fac Ciencias, Dept Biol Anim, E-18071 Granada, Spain.; de Figueroa, JMT (reprint author), Univ Granada, Fac Ciencias, Dept Biol Anim, Campus Fuentenueva, E-18071 Granada, Spain.; jmtdef@ugr.es"	 	 	 	 	 	 	 	10.2108/zsj.27.952	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Sarasa,M.;Serrano,E.;Perez,J. M.;Soriguer,R. C.;Gonzalez,G.;Joachim,J.;Fandos,P.;Granados,J. -E"	Effects of season, age and body condition on allocation to testes mass in Iberian ibex	Journal of zoology	J.Zool.	2010	JUN	281	2	125	131	"Capra pyrenaica;mating tactic;phenotypic plasticity;sperm competition;testis;ungulate;MALE REPRODUCTIVE SUCCESS;SPERM PRODUCTION-RATE;MALE SPANISH IBEX;CAPRA-PYRENAICA;SEXUAL SELECTION;INTRASPECIFIC VARIATION;MATING;SYSTEM;BIGHORN SHEEP;SMALL MAMMALS;SIZE;Zoology ER"	Sperm competition is a powerful evolutionary force, and understanding the factors that regulate testes characteristics may lead to a better understanding of the variability in male reproductive success. We explored the effects of age, body condition and season on relative testes mass in the Iberian ibex Capra pyrenaica. We analysed the variability of testes mass from 175 individuals, using a model selection approach based on Akaike's information criterion corrected for a small sample size. The results suggest that season, age and body condition influenced relative testes mass. Allocation to testes mass was greatest in the rutting season (autumn) and at ages that are associated with a subordinate status and a coursing, rather than mate-guarding, reproductive strategy. In addition, males in good condition had relatively heavier testes than those in poor condition. Thus, testes mass in Iberian ibex is governed by multiple factors, and this study leads to a better understanding of gonad plasticity in this polygamous ungulate. The effect of age matches the predictions from theoretical studies on sperm competition, which suggests greater allocation to testes in disadvantaged males.	PT: J	 		 	 	 	 				 	0952-8369	 	"[Sarasa, M.; Perez, J. M.] Univ Jaen, Fac Ciencias Expt, Dept Biol Anim Biol Vegetal & Ecol, E-23071 Jaen, Spain. [Sarasa, M.; Gonzalez, G.; Joachim, J.] INRA, Lab Comportement & Ecol Faunte Sauvage, Castanet Tolosan, France. [Serrano, E.] Univ Autonoma Barcelona, Fac Vet, Serv Ecopatol Fauna Salvatge, Bellaterra, Spain. [Soriguer, R. C.] Estn Biol Donana, Seville, Spain. [Fandos, P.] EGMASA, Seville, Spain. [Granados, J. -E.] Espacio Nat Sierra Nevada, Granada, Spain.; Sarasa, M (reprint author), Univ Jaen, Fac Ciencias Expt, Dept Biol Anim Biol Vegetal & Ecol, E-23071 Jaen, Spain.; mathieusar@hotmail.com"	 	 	 	 	 	 	 	10.1111/j.1469-7998.2009.00689.x	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Sarasa,M.;Soriguer,R. C.;Granados,J. -E;Casajus,N.;Perez,J. M."	Mismeasure of secondary sexual traits: an example with horn growth in the Iberian ibex	Journal of zoology	J.Zool.	2012	NOV	288	3	170	176	"bovids;Caprinae;methodological bias;phenotypic characterization;sexual selection;ungulates;weapons;MALE SPANISH IBEX;DEER CERVUS-ELAPHUS;CAPRA-PYRENAICA;FLUCTUATING;ASYMMETRY;REPRODUCTIVE SUCCESS;ALPINE IBEX;SELECTION;SIZE;AGE;LONGEVITY;Zoology ER"	Monitoring programmes and studies focused on secondary sexual characters (SSCs) depend on the accuracy of measurements. However, methods of measurements of SSC, such as horns of ungulates, vary throughout the literature. Thus, the accuracy of horn growth measurements as proxies of true horn growth and the comparability of results inferred from different horn growth measurements may be questionable. We used the horns of Iberian ibex Capra pyrenaica to compare horn growth measurements and to analyse reliability with true horn growth. Our results reveal that measurements used in previous studies differed substantially from true horn growth and volume estimated as a barrel appeared as the best proxy of annular segments of horns in the Iberian ibex. Horn growth measurements are not necessarily mutually comparable, just as classical measurements are not necessarily representative of true horn growth. We discuss the wider implications of these results and suggest that biological processes linked to horns of ungulates should be reappraised using improved and accurate measurements because horn growth pattern is a key factor in sustainable management and conservation plans of ungulate species around the world.	PT: J	 		 	 	 	 				 	0952-8369	 	"[Sarasa, M.; Soriguer, R. C.; Granados, J. -E.; Perez, J. M.] Grp Biol Especies Cineget & Plagas, Seville, Spain. [Soriguer, R. C.] Estn Biol Donana, Seville, Spain. [Granados, J. -E.] Espacio Nat Sierra Nevada, Granada, Spain. [Casajus, N.] Univ Quebec, Chaire Rech Canada Conservat Ecosyst Nord, Rimouski, PQ G5L 3A1, Canada. [Soriguer, R. C.] Univ Quebec, Ctr Etud Nord, Rimouski, PQ G5L 3A1, Canada. [Perez, J. M.] Univ Jaen, Dept Biol Anim Biol Vegetal & Ecol, Jaen, Spain.; Sarasa, M (reprint author), 10 Pl Oustalots, F-64400 Oloron Sainte Marie, France.; mathieusar@hotmail.com"	 	 	 	 	 	 	 	10.1111/j.1469-7998.2012.00937.x	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Sarasa,Mathieu;Perez,Jesus M.;Granados,Jose-Enrique;Soriguer,Ramon C."	Is nursing a kid detrimental to nonimmunological compatibility to contact-transmitted foreign bodies in female Iberian ibex (Capra pyrenaica)?	Canadian journal of zoology	Can.J.Zool.	2012	OCT	90	10	1284	1289	"Capra pyrenaica;Iberian ibex;contact-transmitted parasitism;cost of reproduction;host compatibility;kid nursing;ungulates;REPRODUCTIVE EFFORT;HABITAT SELECTION;OVIS-CANADENSIS;ACTIVITY;BUDGET;GROOMING RATE;TRADE-OFFS;TICK LOAD;PARASITES;BEHAVIOR;HAIR;Zoology ER"	Reproductive costs may increase the susceptibility of breeding females to parasites. Compatibility may be modulated by immunity and nonimmunological factors. However, experimental tests attempting to unravel the role of nonimmunological compatibility to parasites are scarce. We experimentally infected breeding and nonbreeding females with pseudoectoparasites (PEPs) to analyse how nursing a kid affects neatness in the Iberian ibex (Capra pyrenaica Schinz, 1838). Our results revealed that nursing a kid does not seem detrimental to neatness in female Iberian ibex in terms of nonimmunological compatibility to contact-transmitted foreign bodies. Consequently, it seems that increased susceptibility of breeding females to contact-transmitted parasites may be mainly mediated by increased exposure or increased immunological compatibility to parasites.	PT: J	 		 	 	 	 				 	0008-4301	 	"[Perez, Jesus M.] Univ Jaen, Fac Ciencias Expt, Dept Biol Anim Biol Vegetal & Ecol, E-23071 Jaen, Spain. [Granados, Jose-Enrique] Espacio Nat Sierra Nevada, E-18071 Granada, Spain. [Soriguer, Ramon C.] Estn Biol Donana CSIC, E-41092 Seville, Spain.; Sarasa, M (reprint author), 10 Pl Oustalots, F-64400 Oloron Sainte Marie, France.; mathieusar@hotmail.com"	 	 	 	 	 	 	 	10.1139/Z2012-095	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Sarasa,Mathieu;Serrano,Emmanuel;Gonzalez,Georges;Granados,Jose-Enrique;Soriguer,Ramon C.;Perez,Jesus M.;Joachim,Jean"	Pseudoectoparasites: a new tool for exploring the relationship between host behaviour and ectoparasites	Animal Behaviour	Anim.Behav.	2009	MAY	77	5	1351	1356	"Capra pyrenaica;contact;experimentation;feeding;host behaviour;Iberian ibex;method;parasitism;ungulate;WHITE-TAILED DEER;SARCOPTIC MANGE;CAPRA-PYRENAICA;DOMINANCE RANK;CONTACT RATES;SPANISH IBEX;RHODAMINE-B;SOCIAL RANK;BODY-SIZE;PARASITES;Behavioral Sciences;Zoology ER"	 	PT: J	 		 	 	 	 				 	0003-3472	 	"[Sarasa, Mathieu; Serrano, Emmanuel; Perez, Jesus M.] Univ Jaen, Dept Biol Anim Biol Vegetal & Ecol, Fac Ciencias Expt, E-23071 Jaen, Spain. [Sarasa, Mathieu; Gonzalez, Georges; Joachim, Jean] Inst Natl Rech Agronom, Lab Comportement & Ecol Faune Sauvage, Castanet Tolosan, France. [Serrano, Emmanuel] Univ Autonoma Barcelona, Fac Vet, Serv Ecopatol Fauna Salvatge, Barcelona, Spain. [Granados, Jose-Enrique] Espacio Nat Sierra Nevada, Granada, Spain. [Soriguer, Ramon C.] Estac Biol Donana, E-41013 Seville, Spain.; Sarasa, M (reprint author), Univ Jaen, Dept Biol Anim Biol Vegetal & Ecol, Fac Ciencias Expt, Campus Lagunillas,S-N, E-23071 Jaen, Spain.; mathieusar@hotmail.com"	 	 	 	 	 	 	 	10.1016/j.anbehav.2009.01.005	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Sarasa,Mathieu;Serrano,Emmanuel;Soriguer,Ramon C.;Granados,Jose-Enrique;Fandos,Paulino;Gonzalez,Georges;Joachim,Jean;Perez,Jesus M."	Negative effect of the arthropod parasite, Sarcoptes scabiei, on testes mass in Iberian ibex, Capra pyrenaica	Veterinary parasitology	Vet.Parasitol.	2011	Feb-10	175	03-Apr	306	312	"Capra pyrenaica;Parasitic castration;Sarcoptes scabiei;Sarcoptic mange;Testis;Ungulate;REPRODUCTIVE SUCCESS;SPANISH IBEX;BODY-COMPOSITION;CHORIOPTIC MANGE;SPERM PRODUCTION;SOCIAL-BEHAVIOR;MALE-AGGRESSION;COMMON WOMBATS;MOUNTAIN HARES;BIGHORN RAMS;Parasitology;Veterinary Sciences ER"	Testes mass is a key factor in male reproductive success and is potentially exposed to so-called 'parasitic castration'. This is the result of the direct destruction or alteration of reproductive cell lineages (parasitic castration sensu stricto), or the indirect detrimental effects - for example, via body condition - on the ability of progenitors to produce or rear offspring (parasitic castration sensu lato). There are enormous gaps in our knowledge on the effects of parasites on the testes of wild mammals and in an attempt to rectify this dearth of data we examined the relationship between the skin parasite Sarcoptes scabiei and testes mass in Iberian ibex Capra pyrenaica. We considered data from 222 males that were culled in the population from the Sierra Nevada in Spain. Our results provide evidence that sarcoptic mange is associated with reduced size-corrected testes mass in Iberian ibex which supports the hypothesis that parasitism is a determining factor in gonad plasticity in male mammals. We discuss several hypothetical causes of this relationship and highlight the need to deepen the sub-lethal effects of pathogens if we are to accurately understand their modulator effects on host population dynamics. (C) 2010 Elsevier B.V. All rights reserved.	PT: J	 		 	 	 	 				 	0304-4017	 	"[Sarasa, Mathieu; Perez, Jesus M.] Univ Jaen, Fac Ciencias Expt, Dept Biol Anim Biol Vegetal & Ecol, E-23071 Jaen, Spain. [Sarasa, Mathieu; Gonzalez, Georges; Joachim, Jean] INRA, Lab Comportement & Ecol Faune Sauvage, F-31326 Castanet Tolosan, France. [Serrano, Emmanuel] Univ Autonoma Barcelona, Fac Vet, Serv Ecopatol Fauna Salvatge, E-08193 Bellaterra, Spain. [Soriguer, Ramon C.] Estac Biol Donana, E-41092 Seville, Spain. [Granados, Jose-Enrique] Espacio Nat Sierra Nevada, E-18071 Granada, Spain. [Fandos, Paulino] EGMASA, E-41092 Seville, Spain.; Sarasa, M (reprint author), 10 Pl Oustalots, F-64400 Oloron Sainte Marie, France.; mathieusar@hotmail.com"	 	 	 	 	 	 	 	10.1016/j.vetpar.2010.10.024	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Sarp,Gulcan	"Tectonic controls of the North Anatolian Fault System (NAFS) on the geomorphic evolution of the alluvial fans and fan catchments in Erzincan pull-apart basin; Turkey"	Journal of Asian Earth Sciences	 	2015	FEB	98	 	116	125	"Alluvial fans;Tectonic activity;Morphometric indices;Erzincan basin;North Anatolian Fault System;EASTERN TURKEY;MORPHOMETRIC INDEXES;FRACTAL DIMENSION;BETIC;CORDILLERA;SIERRA-NEVADA;ZONE;SPAIN;SEDIMENTATION;SEDIMENTOLOGY;DEFORMATION;Geology ER"	The Erzincan pull-apart basin is located in the eastern section of the North Anatolian Fault System (NAFS). The tectonic evolution of this basin is mostly controlled by strike slip master faults of the NAFS. This study examines the topography structure relationships in an effort to evaluate the tectonic signatures in the landscape, paying special attention to recent tectonic activity. In the study, the main focus is on the tectonic controls of the NAFS on the geomorphic evolution of alluvial fans and fan catchments in the Erzincan pull-apart basin. The observations of the amount of tilting of the alluvial fans (3) and its relation with morphometric (Asymmetry Factor (AF), Hypsometric Integral (HI), Fractal analysis of drainage networks (D)) properties of the fan catchments provide valuable information about the tectonic evolution of the basin area. The results of the analyses showed that the alluvial fan and fan catchment morphology in the pull-apart basin are mainly controlled by the ongoing tectonic activity of the NAFS. The fault system in the basin has controlled the accommodation space by causing differential subsidence of the basin, and aggradation processes by causing channel migration, channel incision and tilting the alluvial fans. (C) 2014 Elsevier Ltd. All rights reserved.	PT: J	 		 	 	 	 				 	1367-9120	 	"Suleyman Demirel Univ, Dept Geol Engn, TR-32260 Isparta, Turkey.; Sarp, G (reprint author), Suleyman Demirel Univ, Dept Geol Engn, TR-32260 Isparta, Turkey.; gulcansarp@gmail.com"	 	 	 	 	 	 	 	10.1016/j.jseaes.2014.11.017	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Savage,Wesley K.;Fremier,Alexander K.;Shaffer,H. Bradley"	Landscape genetics of alpine Sierra Nevada salamanders reveal extreme population subdivision in space and time	Molecular ecology	Mol.Ecol.	2010	AUG	19	16	3301	3314	"Ambystoma;landscape genetics;least cost analyses;microsatellites;population structure;temporal resampling;LONG-TOED SALAMANDER;CALIFORNIA TIGER SALAMANDER;MULTILOCUS GENOTYPE;DATA;AMBYSTOMA-MACRODACTYLUM;LINKAGE DISEQUILIBRIUM;FRAGMENTED;LANDSCAPE;MICROSATELLITE DATA;SPOTTED SALAMANDER;F-STATISTICS;HABITAT USE;Biochemistry & Molecular Biology;Environmental Sciences & Ecology;Evolutionary Biology ER"	Quantifying the influence of the landscape on the genetic structure of natural populations remains an important empirical challenge, particularly for poorly studied, ecologically cryptic species. We conducted an extensive microsatellite analysis to examine the population genetics of the southern long-toed salamander (Ambystoma macrodactylum sigillatum) in a naturally complex landscape. Using spatially explicit modelling, we investigated the influence of the Sierra Nevada topography on potential dispersal corridors between sampled populations. Our results indicate very high-genetic divergence among populations, high within-deme relatedness, and little evidence of recent migration or population admixture. We also discovered unexpectedly high between-year genetic differentiation (F(ST)) for breeding sites, suggesting that breeding groups vary over localized space and time. While environmental factors associated with high-elevation montane habitats apparently play an important role in shaping population differentiation, additional, species-specific biological processes must also be operating to account for observed deviations from temporal, among-year panmixia. Our study emphasizes the population-level insights that can be gained from high-density sampling in space and time, and the highly substructured population biology that may characterize amphibians in extreme montane habitats.	PT: J	 		 	 	 	 				 	0962-1083	 	"[Savage, Wesley K.; Shaffer, H. Bradley] Univ Calif Davis, Dept Ecol & Evolut, Davis, CA 95616 USA. [Savage, Wesley K.; Shaffer, H. Bradley] Univ Calif Davis, Ctr Populat Biol, Davis, CA 95616 USA. [Fremier, Alexander K.] Univ Idaho, Coll Nat Resources, Moscow, ID 83844 USA.; Savage, WK (reprint author), Univ Calif Davis, Dept Ecol & Evolut, Davis, CA 95616 USA.; wksavage@gmail.com"	 	 	 	 	 	 	 	10.1111/j.1365-294X.2010.04718.x	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Schank,C. M. M.;Paszkowski,C. A.;Tonn,W. M.;Scrimgeour,G. J."	Stocked trout do not significantly affect wood frog populations in boreal foothills lakes	Canadian Journal of Fisheries and Aquatic Sciences	Can.J.Fish.Aquat.Sci.	2011	OCT	68	10	1790	1801	"YELLOW-LEGGED FROG;YOSEMITE-NATIONAL-PARK;INTRODUCED FISH;NONNATIVE;FISH;MOUNTAIN LAKES;NORTHERN SPAIN;SIERRA-NEVADA;RANA-MUSCOSA;AMPHIBIANS;CALIFORNIA;Fisheries;Marine & Freshwater Biology ER"	"Stocking salmonids into lakes can have negative consequences for some ecosystem components, including amphibians. In the boreal foothills of Alberta, Canada, we compared populations of wood frog (Lithobates sylvaticus) at lakes with (n = 5) and without (n = 6) stocked trout over 3 years; all 11 lakes also supported native populations of forage fishes. Abundance and size of adult and young-of-year (YOY) frogs did not differ significantly between stocked and unstocked lakes. We also compared the wood frog population from a twelfth, fishless lake with populations from the 11 fish-bearing lakes (with or without trout); abundance and size of adults and YOY were greater, and YOY emerged earlier in the absence of fish. Based on patterns compiled from a literature review of effects of stocked trout on anuran amphibians, we suggest that characteristics of our study systems, including the presence of native fish, the length of the anuran larval period, lake trophic status, and the existence of complex, littoral habitats, contributed to the lack of major impacts of stocked trout on wood frog populations."	PT: J	 		 	 	 	 				 	0706-652X	 	"[Schank, C. M. M.; Paszkowski, C. A.; Tonn, W. M.; Scrimgeour, G. J.] Univ Alberta, Dept Biol Sci, Edmonton, AB T6G 2E9, Canada. [Scrimgeour, G. J.] Pk Canada Agcy, Western & No Serv Ctr, Calgary, AB T2P 3M3, Canada.; Paszkowski, CA (reprint author), Univ Alberta, Dept Biol Sci, Edmonton, AB T6G 2E9, Canada.; cindy.paszkowski@ualberta.ca"	 	 	 	 	 	 	 	10.1139/F2011-097	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Schoeb,Christian;Prieto,Ivan;Armas,Cristina;Pugnaire,Francisco I."	Consequences of facilitation: one plant's benefit is another plant's cost	Functional Ecology	Funct.Ecol.	2014	APR	28	2	500	508	"alpine;antagonistic interactions;bidirectional;competition;functional traits;physiological traits;reproduction;resource allocation pattern;NONNATIVE TARAXACUM-OFFICINALE;CENTRAL CHILE;CHLOROPHYLL FLUORESCENCE;POSITIVE INTERACTIONS;RHINANTHUS-SEROTINUS;ENVIRONMENTAL-STRESS;PATAGONIAN STEPPE;HIGH-ANDES;COMMUNITY;Environmental Sciences & Ecology ER"	"1. Facilitation is known as the positive effect of one species (benefactor) on associated neighbouring species (beneficiaries). Although the beneficial part of this interaction has received considerable research interest, there is a gap of knowledge on the bidirectional nature of these interactions; in particular, the physiological and fitness consequences for both beneficiaries and benefactors. 2. Alpine cushion plants are generally strong benefactors, increasing species richness and abundance on a global scale, and provide a suitable system to study the physiological effects of bidirectional interactions and its consequences for reproduction. Current knowledge suggests that species improve their fitness when associated to a benefactor cushion species, whereas cushions may receive predominantly negative feedbacks. 3. We measured physiological and reproductive traits of the cushion species Arenaria tetraquetra ssp. amabilis and three other forbs (Eryngium glaciale, Lotus corniculatus ssp. glacialis and Plantago nivalis) in the dry Sierra Nevada Mountains, southern Spain. All four species were studied either when growing alone or when the three forbs were associated with the cushion plant. 4. The three forb species improved their water status when associated with the cushion, and Lotus and Plantago significantly increased their seed set. In contrast, Arenaria showed poorer water status and reduced flower density and seed set with increasing cover of beneficiary species. There was a clear relationship between physiological and reproductive traits in Arenaria growing without beneficiaries but not in Arenaria with beneficiaries. Control cushions (without beneficiary species) showed increased seed set and seed mass with increasing photosynthetic and water use efficiencies, respectively, the latter being positively related to leaf nitrogen content. In contrast, cushions with a large cover of beneficiary species did not show such relations. The missing relationship between physiological and reproductive traits for these facilitating cushions indicates that reproductive output in heavily colonized cushions may not be directly related to the plant physiological status and the availability of resources. 5. Our results revealed the antagonistic behaviour underlying the interaction between beneficiary species and facilitating cushion plants, similar to parasitic interactions. They also provide indications for changes in cushions' resource allocation pattern in response to colonization by beneficiaries."	"PT: J; SI: SI"	 		 	 	 	 				 	0269-8463	 	"[Schoeb, Christian; Prieto, Ivan; Armas, Cristina; Pugnaire, Francisco I.] CSIC, Estn Expt Zonas Aridas, EEZA CSIC, E-04120 La Canada De San Urbano, Almeria, Spain. [Schoeb, Christian] James Hutton Inst, Aberdeen AB15 8QH, Scotland. [Prieto, Ivan] CNRS, Ctr Ecol Fonct & Evol, F-34293 Montpellier 5, France. [Armas, Cristina] Inst Ecol & Biodiversidad, Santiago, Chile. [Armas, Cristina] Univ La Serena, Fac Ciencias, Dept Biol, La Serena, Chile.; Schob, C (reprint author), CSIC, Estn Expt Zonas Aridas, EEZA CSIC, Carretera Sacramento S-N, E-04120 La Canada De San Urbano, Almeria, Spain.; christian.schoeb@hutton.ac.uk"	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Schroeder,Christoph;Bonet Garcia,Francisco Javier;Buck,Oliver;Corbane,Christina;Deshayes,Michel;Foerster,Michael;Garcia Millan,Virginia;Gil Jimenez,Yolanda;Lang,Stefan;Ramos Losada,Blanca;Simon Colina,Alejandro;Vanden Borre,Jeroen"	Validation of Habitat Assessment Services in Natura 2000 Sites: Streamlining the Role of Stakeholders from User Needs to Conservation Status Evaluation	Gi_forum 2013: Creating the Gisociety	 	2013	 	 	 	548	551	"Physical Geography;Geology ER"	A key success factor of the Copernicus programme is to ensure the acceptance of services by users. This acceptance and further adoption is based on high quality products that meet the specific information requirements of the user. In the realm of biodiversity monitoring and reporting on conservation status of Natura 2000 habitats, such products must meet different needs of local site manager and national environmental agencies, up to European authorities. Hence, the quality of these upcoming Earth observation based technologies must be validated in a pre-operational phase. The case of the MS. MONINA project shows the necessity to streamline the role of different stakeholders in the whole service delivery process. This process is described in depth, taken from the service validation in Sierra Nevada and Andalusia (Spain), showing potentials and limitations of the developed validation protocol and highlighting methodological, technical and scientific achievements obtained during this process.	PT: J	 	Jekel, T Car, A Strobl, J Griesebner,G.	 	 	 	 				 	978-3-87907-532-4	 	"[Schroeder, Christoph] Univ Malaga, E-29071 Malaga, Spain.; Schroeder, C (reprint author), Univ Malaga, E-29071 Malaga, Spain.; christoph.schroder@uma.es"	 	 	 	 	 	 	 	10.1553/giscience2013s548	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
