Reference Type	Authors, Primary	Title Primary	Periodical Full	Periodical Abbrev	Pub Year	Pub Date Free From	Volume	Issue	Start Page	Other Pages	Keywords	Abstract	Notes	Personal Notes	Authors, Secondary	Title Secondary	Edition	Publisher	Place Of Publication	Authors, Tertiary	Authors, Quaternary	Authors, Quinary	Title, Tertiary	ISSN/ISBN	Availability	Author/Address	Accession Number	Language	Classification	Sub file/Database	Original Foreign Title	Links	URL	DOI	PMID	PMCID	Call Number	Database	Data Source	Identifying Phrase	Retrieved Date	Shortened Title	User 1	User 2	User 3	User 4	User 5	User 6	User 7	User 8	User 9	User 10	User 11	User 12	User 13	User 14	User 15
Journal Article	"Sosson,M.;Morillon,AC;Bourgois,J.;Feraud,G.;Poupeau,G.;Saint-Marc,P."	Late exhumation stages of the Alpujarride Complex (western Betic Cordilleras, Spain): new thermochronological and structural data on Los Reales and Ojen nappes	Tectonophysics	Tectonophysics	1998	Feb-28	285	03-Apr	253	273	"exhumation;thermochronology;Betic Cordillera;Ar/Ar;fission track;SOUTHERN SPAIN;TECTONIC EVOLUTION;SE SPAIN;FAULT SYSTEMS;INTERNAL;ZONE;BENTHIC FORAMINIFERA;METAMORPHIC ROCKS;RONDA PERIDOTITE;SIERRA-NEVADA;HIGH-PRESSURE;Geochemistry & Geophysics ER"	New thermochronological and structural studies were conducted to quantify the cooling and late exhumation histories of the Internal Zone of the western Betic Cordilleras. The study was carried out in the Ojen-Marbella region where the Ojen and Los Reales nappes of the Alpujarride Complex outcrop. Ar-40/Ar-39 single-grain analyses of muscovite and biotite display plateau ages of 19 Ma, on the same rocks, Apatite fission-track datings give ages of 18-16 Ma for the last step of cooling below 110 degrees C, and confined track measurements indicate a very rapid cooling between 110 degrees and <60 degrees C. The combination of both data suggests a fast cooling phase at 19-16 Ma with a gradient higher than 100 degrees C/Ma between 500 +/- 50 degrees C and <60 degrees C. This fast cooling was associated with extensional tectonics accommodating thinning of the metamorphic alpine-type pile of nappes, The exhumation rate ranges from 1 to 3 km/Ma during the 19-18 Ma interval and is close to 1 km/Ma in the 18-16 Ma interval. Moreover an uplift of the Ojen and Los Reales units began after the Early Pliocene (5 Ma). The sediments sealing the strike-slip contact forming the boundary between the Alpujarride Complex and the Neomumidian Formation of Early Miocene age contain Early Pliocene planktonic foraminiferal assemblages (Zone N18). Benthic foraminiferal assemblages of these sediments, actually outcropping at 150 m above sea level, indicate a deposition in the upper bathyal zone ranging from 200 to 600 m water depth. Our conclusions confirm and precise the exhumation processes during the 19 to 16 Ma interval, and uplift of the Internal Zones since 5 Ma. (C) 1998 Elsevier Science B.V. All rights reserved.	PT: J	 		 	 	 	 				 	0040-1951	 	"UNSA, Geosci Azur, CNRS, UMR 6526, F-06560 Valbonne, France. UPMC, CNRS, Lab Geodynam Tecton & Environm, F-75252 Paris 05, France. UNSA, Geosci Azur, CNRS, UMR 6526, F-06100 Nice, France. Univ Grenoble 1, Lab Geodynam Chaines Alpines, CNRS, UPRES A 5025, F-38031 Grenoble, France.; Sosson, M (reprint author), UNSA, Geosci Azur, CNRS, UMR 6526, 250 Rue Albert Einstein, F-06560 Valbonne, France.; sosson@faille.unice.fr"	 	 	 	 	 	 	 	10.1016/S0040-1951(97)00274-6	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"SOUTADE,G.;BAUDIERE,A."	Vegetation and Forms of High Northern Slopes of Sierra Nevada (Southern Spain)	Annales De Geographie	 	1970	 	79	436	709	&	Geography ER	 	PT: J	 		 	 	 	 				 	0003-4010	 	UNIV TOULOUSE 2,TOULOUSE,FRANCE. CTR SCI UNIV PERPIGNAN,LAB BOT MED & PYRENEO ALPINE,PERPINAN,FRANCE.	 	 	 	 	 	 	 	10.3406/geo.1970.15161	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	STEINMANN,H.	The Dermaptera Material in the Museo-Civico Di-Storia-Naturale-Di-Verona (Italy)	Acta Zoologica Hungarica	 	1984	 	30	01-Feb	189	204	Zoology ER	 	PT: J	 		 	 	 	 				 	0236-7130	 	STEINMANN, H (reprint author), HUNGARIAN NAT HIST MUSEUM,DEPT ZOOL,BAROSS U 13,H-1088 BUDAPEST,HUNGARY.	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"SURINACH,E.;UDIAS,A."	Determination of Root Under Sierra-Nevada (Spain) by Numerical Inversion of Seismic Data	Transactions-American Geophysical Union	 	1977	 	58	9	911	911	Geochemistry & Geophysics ER	 	PT: J	 		 	 	 	 				 	0002-8606	 	UNIV COMPLUTENSE MADRID,CATEDRA GEOFIS,MADRID,SPAIN.	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	Sylvester,AG	Magma mixing, structure, and re-evaluation of the emplacement mechanism of Vradal pluton, central Telemark, southern Norway	Norsk Geologisk Tidsskrift	Norsk Geol.Tidsskr.	1998	 	78	4	259	276	"PAPOOSE FLAT PLUTON;IGNEOUS COMPLEX;GRANITIC-ROCKS;SIERRA-NEVADA;CALIFORNIA;DEFORMATION;ENVIRONMENT;ENCLAVES;SPAIN;FIELD;Geology ER"	The Vradal pluton presents a two-dimensional exposure of part of a granitic diapir having steep, inward-dipping contacts that intruded the middle crust 900-1000 Ma ago. Nearly 25% of the pluton consists of mafic rocks that mingled and mixed synplutonically with granitic recks. The mafic recks increased, thereby, the overall density of the pluton, added heat to fuel the upward ascent of the pluton, and helped to heat the wall rocks locally and sufficiently for them to deform viscoelastically above and around the pluton. Gneiss and a thin, concentric and conformable sequence of supracrustal quartzite and amphibolite dip steeply inward around all but the northeast quarter of the pluton, which is faulted. These wall rocks define a concentric rim anticline having a steep limb adjacent to the pluton, and a hat limb farther than 2 km radially from it. Previous interpretations of a rim syncline around the pluton cannot be substantiated. Sparse vertical mineral lineations, vertical necklines of boudins, pluton-up sense of shear in shear folds and associated steep faults, and appressed folds in the supracrustal rocks, all within 100 m of the contact, are relict, mesoscopic evidence of upward and outward expansion of the pluton during its emplacement. The macroscopic downward bending of the wall rocks and consequent formation of the rim anticline may be explained either by ductile return flow of heated wall rocks, or by late-stage magma sinking, or a combination of both processes.	PT: J	 		 	 	 	 				 	0029-196X	 	"Univ Calif Santa Barbara, Dept Geol Sci, Santa Barbara, CA 93106 USA.; Sylvester, AG (reprint author), Univ Calif Santa Barbara, Dept Geol Sci, Santa Barbara, CA 93106 USA."	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"TALAVERA,M.;LOPEZLEON,MD;CABRERO,J.;CAMACHO,JPM"	Male Germ Line Polysomy in the Grasshopper Chorthippus-Binotatus - Extra Chromosomes are Not Transmitted	Genome	Genome	1990	JUN	33	3	384	388	"Biotechnology & Applied Microbiology;Genetics & Heredity ER"	 	PT: J	 		 	 	 	 				 	0831-2796	 	TALAVERA, M (reprint author), UNIV GRANADA,FAC CIENCIAS,DEPT BIOL ANIM ECOL & GENET,E-18071 GRANADA,SPAIN.	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	TERCEDOR,JA	A New Species of the Genus Oligoneuriella (Ephemeroptera, Oligoneuriidae) from Spain	Aquatic Insects	Aquat.Insects	1983	 	5	2	131	139	Entomology ER	 	PT: J	 		 	 	 	 				 	0165-0424	 	TERCEDOR, JA (reprint author), UNIV GRANADA,FAC CIENCIAS,DEPT ZOOL,GRANADA,SPAIN.	 	 	 	 	 	 	 	10.1080/01650428309361133	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Thornes,JB;Alcantara-Ayala,I."	Modelling mass failure in a Mediterranean mountain environment: climatic, geological, topographical and erosional controls	Geomorphology	Geomorphology	1998	JUL	24	1	87	100	"mass movement;landslides;Mediterranean;hydrological modelling;vegetation removal;Physical Geography;Geology ER"	Extensive mass failures occur in the Alpujarras on the south flank of the Sierra Nevada of southeast Spain, especially in the Guadalfeo valley, even though rainfall is low, about 500 mm/year. There are four major controls on the occurrence of these landslides: structure, climate, topography and erosion. The tectonic control is through the structure and lithology of phyllites and mica-schists with strong lineations providing preferred seepage and failure planes. Climate controls the long-term, seasonal and short-term water-pressure heads. Topography controls the localised head-pressure gradients as a result of seepage and erosion controls the incidence of slope undercutting by fluvial action. The effects of these controls are tested using a hydrological budget model for percolation to ground water, a finite-element model for ground water flows and stability analysis for modelling the actual failures. The results suggest that in this mountainous terrain while climate may be very important for shallow failures, the erosional history and the consequent morphology are in general much more important except for the trimming induced by occasional very large run-off events. (C) 1998 Elsevier Science B.V. All rights reserved.	PT: J	 		 	 	 	 				 	0169-555X	 	"Univ London Kings Coll, Dept Geog, London WC2R 2LS, England.; Thornes, JB (reprint author), Univ London Kings Coll, Dept Geog, London WC2R 2LS, England.; irasema@kcl.ac.uk"	 	 	 	 	 	 	 	10.1016/S0169-555X(97)00103-7	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Tinaut,A.;Fernandez-Escudero,I.;Ruano,F.;Cerda,X."	The relationship of nest rock dimensions to reproductive success and nest permanence in a high-mountain ant, Proformica longiseta (Hymenoptera : Formicidae)	Sociobiology	Sociobiology	1999	 	34	1	99	117	"PARAPONERA-CLAVATA;TROPICAL FOREST;SITE LIMITATION;FIRE ANT;SELECTION;RELOCATIONS;EMIGRATION;COMMUNITY;ECOLOGY;CHOICE;Entomology ER"	"The relationship between the dimensions of nesting rocks and nest abandonment or permanence has been studied in the high-mountain ant Proformica longiseta Collingwood, analyzing the advantages or disadvantages of different types of rocks and whether rock selection occurs in this species, The frequency distributions of available and occupied rocks showed statistical differences for thickness, surface and volume. Thirtynine percent of the ant nests were abandoned before the end of the active season, 16% overwintered once without a change of rock, and 45% overwintered at least two years under the same rock, Rocks protect against extreme temperatures as well as serve as a supplementary source of heat, maintaining optimal conditions for brood development, Rocks thinner than 3.5cm harbored broods for shorter daily periods than did rocks thicker than 3.5cm. The statistical analysis of the mean rock dimensions according to the time of permanence of the nests, showed differences for thickness, surface and volume, The sizes with longer permanence were those with between 2.5 and 4.5cm of thickness and a surface area between 100 and 250cm(2). This kind of rock also proved conducive to the production of sexuals, Thus, for the fitness of the colony, there are suitable and unsuitable rocks. The occupation of the optimal rocks resulted from random discovery by ants, without the availability of favorable nest-sites (rocks) being a limiting factor. When relocation was needed because the rock proved unsuitable, workers relocated the nest under another rock without recognizing or learning to recognize suitable or unsuitable properties, Therefore, there is no prior selection of the rock, The thermal properties of this rock leads to abandonment (if ""bad"") or selection (if ""good""). Thus this process constitutes ""a posterion"" rock selection."	PT: J	 		 	 	 	 				 	0361-6525	 	"Univ Granada, Fac Ciencias, Dept Biol Anim & Ecol, E-18071 Granada, Spain. CSIC, Estac Biol Donana, Unidad Ecol Evolut, E-41080 Seville, Spain.; Tinaut, A (reprint author), Univ Granada, Fac Ciencias, Dept Biol Anim & Ecol, Campus Univ Fuentenueva, E-18071 Granada, Spain."	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Tirado,R.;Pugnaire,FI"	Community structure and positive interactions in constraining environments	Oikos	Oikos	2005	DEC	111	3	437	444	"PLANT-COMMUNITIES;SEMIARID ENVIRONMENT;ECOSYSTEM ENGINEERS;ECOLOGICAL;THEORY;NULL MODEL;FACILITATION;PATTERN;VEGETATION;STRESS;ORGANISMS;Environmental Sciences & Ecology ER"	Spatial patterns in plant communities are thought to be controlled by the interplay of species interactions and environmental constraints. To evaluate the role of plant-plant interactions in shaping these communities we quantified species co-occurrence and interaction in seven environmentally distinct communities. These included four different semiarid habitats in southeast Spain, one alpine system in the Sierra Nevada range (Spain), and two sites in Venezuela, a secondary savanna near Caracas (Altos de Pipe), and a sclerophyllous shrubland in the Gran Sabana plateau. We expected that facilitation would be stronger at sites with more spatial associations. The four semiarid sites in Spain and the shrubland in Gran Sabana showed a high degree of positive species associations. Of the other two communities, one showed both positive and negative associations while negative ones predominated in Altos de Pipe. The direct experimental measure of neighbors' effect showed that positive interactions among species prevailed in communities where positive species associations dominated. The appearance of benefactor species in patches increased species richness compared with the surrounding inter-shrub spaces. Our results provide a link between spatial patterns and species interactions, where aggregation points to positive interactions and segregation to competitive or interference effects. Facilitation appears as a relevant process shaping communities under environmental constraints.	PT: J	 		 	 	 	 				 	0030-1299	 	"CSIC, Estac Expt Zonas Aridas, ES-04001 Almeria, Spain.; Tirado, R (reprint author), Univ Calif Berkeley, Dept Integrat Biol, 3060 Valley Life Sci Bldg, Berkeley, CA 94720 USA.; reyes@berkeley.edu"	 	 	 	 	 	 	 	10.1111/j.1600-0706.2005.14094.x	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	TORRESROLDAN,RL	Presence of Calcium Silicates and Seapolite Banded Rocks in Alpujarrid Formations in Sw of Sierra-Nevada (S of Spain) - Geological Significance	Comptes Rendus Hebdomadaires Des Seances De L Academie Des Sciences Serie D	 	1977	 	284	17	1643	1645	Science & Technology - Other Topics ER	 	PT: J	 		 	 	 	 				 	 	 	UNIV GRANADA,FAC CIENCIAS,DEPT GEOTECTONICA,GRANADA,SPAIN. CSIC,DEPT INVEST GEOL,GRANADA,SPAIN.	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Torres-Ruiz,J.;Pesquera,A.;Gil-Crespo,PP;Velilla,N."	Origin and petrogenetic implications of tourmaline-rich rocks in the Sierra Nevada (Betic Cordillera, southeastern Spain)	Chemical Geology	Chem.Geol.	2003	Jun-15	197	01-Apr	55	86	"tourmalinites;mineral chemistry;metasomatism;metamorphism;Sierra Nevada;Spain;SEA-GULL BATHOLITH;BORON GEOCHEMISTRY;YUKON-TERRITORY;GRANITIC-ROCKS;LOWER CRUST;EVOLUTION;STABILITY;BEHAVIOR;CONTACT;Geochemistry & Geophysics ER"	"Tourmaline-rich rocks (up to 60% tourmaline) associated with low-medium grade metamorphic assemblages occur in the Sierra Nevada area (Betic Cordillera, southeastern Spain). Tourmaline appears in a variety of forms: (1) stratiform tourmalinites; (2) quartz-tourmaline nodules; (3) porphyroclasts in felsic orthogneisses; and (4) disseminations in psammopelitic meta-sediments and gneisses. Tourmaline within these lithologic groups exhibits textural and chemical variations that reflect complex premetamorphic growth under open-system conditions, and subsequent changes due to Alpine regional metamorphism. Microprobe analyses of the tourmalines reveal a wide compositional variation between schorl and dravite end members with variable contents of X-site vacancies (av. 0.084-0.225 apfu), Ca (av. 0.095-0.269 apfu), and excess of Al (up to 6.588 apfu) compared with the theoretical value of 6 in ideal schorl and dravite. The amount of Ca may be significant in porphyroclasts from the gneisses. Fe/(Fe + Mg) ratios for tourmalines in tourmalinites, metasediments, and gneisses range from 0.34 to 0.95, 0.16 to 0.92, and 0.28 to 0.97, respectively. Na/(Na + Ca) ratios are also variable, mostly ranging from 0.5 to 0.9. Many of the tourmalines have complex chemical and colour zoning patterns, including significant fluctuations in Al, Fe, Mg, Na, Ca, Ti, and F. Based on petrographic and chemical data, three generations of tourmaline have been established. The first generation corresponds to magmatic-postmagmatic tourmaline that is represented by tourmaline porphyroclasts within the orthogneisses. The second generation of tourmaline formed during tourmalinization of psammopelitic rocks giving rise to tourmalinites. The third generation of tourmaline is represented by cellular textures, pale reaction rims and overgrowths developed during the Alpine regional metamorphic overprint. (C) 2002 Elsevier Science B.V. All rights reserved."	PT: J	 		 	 	 	 				 	0009-2541	 	"Univ Granada, Fac Ciencias, Dept Mineral & Petrol, E-18002 Granada, Spain. Univ Basque Country, Dept Mineral & Petrol, Bilbao 48080, Spain.; Torres-Ruiz, J (reprint author), Univ Granada, Fac Ciencias, Dept Mineral & Petrol, Campus Fuentenueva S-N, E-18002 Granada, Spain.; jotorres@ugr.es"	 	 	 	 	 	 	 	10.1016/S0009-2541(02)00357-1	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Torres-Ruiz,J.;Pesquera,A.;Sanchez-Vizcaino,VL"	Chromian tourmaline and associated Cr-bearing minerals from the Nevado-Filabride complex (Betic Cordilleras, SE Spain)	Mineralogical Magazine	 	2003	JUN	67	3	517	533	"chromian tourmaline;Cr-bearing silicates;Zn-rich chromite;Nevado-Filabride Complex;Spain;CRYSTAL-STRUCTURE;SIERRA-NEVADA;SOUTH-AFRICA;BROKEN-HILL;ROCKS;RICH;METAMORPHISM;MUSCOVITE;EVOLUTION;DEPOSITS;Mineralogy ER"	Chromian tourmaline, in association with other Cr-bearing minerals (amphibole, mica, epidote, chlorite, titanite, rutile and chromian spinet), occurs in fine calc-schist levels within rnetacarbonate rocks from the Nevado-Filabride Complex, SE Spain. Electron microprobe analyses of tourmaline and coexisting minerals document both chemical differences dependent on the host-rock type and an irregular distribution of Cr at grain scale. Tourmaline is Na-rich dravite, with average Mg/(Mg+Fe) ratios of 0.83 and 0.63 a.p.f.u. and Cr contents of 0.32 and 0.18 a.p.f.u., in dolomitic and ankeritic marbles, respectively. Tourmaline contains small but significant concentrations of Zn (av. 0.01 a.p.f.u.) and in ankeritic marble it also contains Ni (av. 0.04 a.p.f.u.). Zn-rich chromian spinet appears as small relict inclusions in silicates, with average Cr, Fe, Al and Zn contents of 1.201, 1.241, 0.411 and 0.107 a.p.f.u., respectively. Amphibole, epidote, mica and chlorite show average Cr contents of 0.088, 0.138, 0.115 and 0.267 a.p.f.u., respectively, in dolomitic marbles, and 0.103, 0.078, 0.065 and 0.185 a.p.f.u., respectively, in ankeritic marbles. Cr-silicates formed through metamorphic reactions involving detrital Cr-rich spinet, in addition to clay minerals and carbonates. The B necessary to form tourmaline was probably derived from the leaching of underlying evaporitic rocks.	PT: J	 		 	 	 	 				 	0026-461X	 	"Univ Granada, Fac Ciencias, Dept Mineral & Petr, Granada 18002, Spain. Univ Basque Country, Dept Min & Petr, E-48080 Bilbao, Spain. Univ Jaen, Dept Geol, EU Politecn Linares, Linares 23700, Spain.; Torres-Ruiz, J (reprint author), Univ Granada, Fac Ciencias, Dept Mineral & Petr, Fuentenueva S-n, Granada 18002, Spain.; jotorres@ugr.es"	 	 	 	 	 	 	 	10.1180/0026461036730114	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"TOTH,LG;CRUZPIZARRO,L."	Respiratory Electron-Transport System (Ets)-Activity of the Plankton and Biofilm in the High-Mountain Lake La Caldera (Sierra-Nevada, Spain)	Archiv Fur Hydrobiologie	 	1995	NOV	135	1	65	78	"ZOOPLANKTON;ETS;PHYTOPLANKTON;Marine & Freshwater Biology ER"	Quantity and ETS-activity of the plankton and those of the biofilm in the high-mountain lake La Caldera (altitude: 3040 m a.s.l.) were studied in August-September, 1992 and 1993. The quantity of the biofilm, covering the bed stones sometimes reached 1 kg wet mass m(-2). It, ETS-activity exceeded by 2.5-5 times, that of the phytoplankton and, by 8.33-22 times, that of the zooplankton, projecting 1 m(2) surface area of the lake. The substrate kinetics of its. ETS suggested eucaryotic property. The plankton concentrated in the deeper water in day time and elevated to the upper water layers by evenings. The daily respiratory carbon loss of the zooplankton, estimated from the ETS-activity was equivalent with 34-38% of the planktonic primary production. The results indicated that the metabolically most active zone was forced to the profound, probably by the intensive UV-b radiation.	PT: J	 		 	 	 	 				 	0003-9136	 	"UNIV GRANADA,DEPT BIOL ANIM & ECOL,E-18071 GRANADA,SPAIN. UNIV GRANADA,INST AQUA,E-18071 GRANADA,SPAIN.; TOTH, LG (reprint author), HUNGARIAN ACAD SCI,BALATON LIMNOL RES INST,H-8237 TIHANY,HUNGARY."	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Tovar-Pescador,J.;Pozo-Vazquez,D.;Ruiz-Arias,J. A.;Batlles,J.;Lopez,G.;Bosch,J. L."	On the use of the digital elevation model to estimate the solar radiation in areas of complex topography	Meteorological Applications	Meteorol.Appl.	2006	SEP	13	3	279	287	"solar radiation;DEM;complex topography;GIS;LOCAL-SCALE VARIABILITY;INTERPOLATION;CONSTRUCT;Meteorology & Atmospheric Sciences ER"	The development of solar energy as a power source in the next few years requires reliable estimation of available solar energy resources. At local scales, topography is the most important factor in determining the distribution of solar radiation at the surface. Interpolation techniques are usually employed to estimate solar radiation where stations are not available, but their usefulness is limited where topography is an important source of variability. The use of satellite data and more recently of models based on techniques GIS, have contributed to solve this difficulty. In this work the usefulness of a digital elevation model (DEM) in providing topographic information for the estimation of solar radiation in areas of complex topography is analysed. Daily global radiation values were generated using the Solar Analyst software, which uses topographic information to generate radiation data. The generated data were compared with the experimental data obtained from 14 radiometric stations located within the Sierra Nevada Natural Park (southern Spain), an area of complex topography. Results show the usefulness of the topographic information derived from a DEM to estimate the solar radiation in areas Of complex topography. Nevertheless, results depend on the DEM resolution and it is important that other factors, such as the albedo, should also be taken into account to obtain better estimates.	PT: J	 		 	 	 	 				 	1350-4827	 	"Univ Jaen, Dept Phys, Jaen, Spain. Univ Almeria, Dept Appl Phys, Almeria, Spain. Univ Huelva, Dept Elect & Thermal Engn, Huelva, Spain.; Tovar-Pescador, J (reprint author), Univ Jaen, Dept Phys, Jaen, Spain.; Jtovar@ujaen.es"	 	 	 	 	 	 	 	10.1017/S1350482706002258	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Utrillas,MP;Canada,J.;Tamayo,J.;Martinez-Lozano,JA"	Column integrated aerosol optical properties in the free troposphere: Case study - Sierra Nevada, Spain	IEEE Transactions on Geoscience and Remote Sensing	IEEE Trans.Geosci.Remote Sens.	2004	OCT	42	10	2268	2276	"aerosols optical properties;free troposphere;Sierra Nevada;PARTICLE-SIZE DISTRIBUTIONS;SKY BRIGHTNESS MEASUREMENTS;ATLANTIC FREE;TROPOSPHERE;JUNGFRAUJOCH 3454 M;HIGH-ALPINE SITE;MAUNA-LOA;NORTHEAST;ATLANTIC;SPECTRORADIOMETER MEASUREMENTS;AIRBORNE MEASUREMENTS;SUN;PHOTOMETRY;Geochemistry & Geophysics;Engineering;Remote Sensing;Imaging Science & Photographic Technology ER"	From spectral solar irradiance extinction measurements in the visible range carried out at Sierra Nevada (2950 in a.s.l.) during July 1998 the characteristics of the aerosol column in the free troposphere have been measured. The results show that in stable atmospheric conditions, the column-integrated aerosol takes an optical depth (AOD) at 500 nm of 0.02 +/- 0.02, and an average radius in the accumulation mode of 0.15 mum, with a likely Atlantic origin. In unstable situations, the AOD at 500 nm can increase by more than an order of magnitude, and the aerosols' origin is uncertain, since air masses can arrive from different sources at different altitudes.	PT: J	 		 	 	 	 				 	0196-2892	 	"Univ Valencia, E-46100 Valencia, Spain. Univ Politecn Valencia, E-46071 Valencia, Spain. Inst Nacl Meteorol, Valencia, Spain.; Utrillas, MP (reprint author), Univ Valencia, E-46100 Valencia, Spain.; utrillas@uv.es; jcanada@ter.upv.es; tamayo@inm.es; jmartine@uv.es"	 	 	 	 	 	 	 	10.1109/TGRS.2004.833781	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	VAILLANT,F.	Thaumaleidae from Europe [Diptera]	Annales de la Societe Entomologique de France	Ann.Soc.Entomol.Fr.	1977	 	13	4	695	710	Entomology ER	 	PT: J	 		 	 	 	 				 	0037-9271	 	VAILLANT, F (reprint author), UNIV SCI & MED GRENOBLE,ZOOL LAB,F-38041 GRENOBLE,FRANCE.	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"Valero,A.;Hueli,LE;DiazSaez,V."	Spermatogenesis in the ixodid tick Haemaphysalis (Herpetobia) sulcata (Acarina: Ixodidae)	Journal of Parasitology	J.Parasitol.	1997	APR	83	2	212	214	"CYTOGENETICS;CHROMOSOMES;NORS;Parasitology ER"	Haemaphysalis sulcata (Acarina, Ixodidae) is a common ectoparasite of wild artiodactyls (mouflon and wild goat) in Sierra Nevada (Granada, southern Spain). A study of the spermatogonial meiosis of 15 H. sulcata males was carried out. The diploid complement is 2n = 21 and its sex determination is XX:XO. The behavior of the chromosomes in the different stages of meiosis was also investigated, and the possible presence of a secondary nucleolar organizer region in H. sulcata is discussed.	PT: J	 		 	 	 	 				 	0022-3395	 	Valero, A (reprint author), UNIV GRANADA,FAC FARM,DEPT PARASITOL,CAMPUS UNIV CARTUJA,GRANADA 18071,SPAIN.	 	 	 	 	 	 	 	10.2307/3284441	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
Journal Article	"VELILLA,N.;HACHALI,PF"	The Composition and Zoning of Metabasite Garnets in the Sierra-Nevada (Betic-Cordillera, Se Spain)	Neues Jahrbuch Fur Mineralogie-Abhandlungen	 	1986	 	154	1	41	56	Mineralogy ER	 	PT: J	 		 	 	 	 				 	0077-7757	 	VELILLA, N (reprint author), UNIV GRANADA,FAC CIENCIAS,DEPT CRISTALOG & MINERAL,E-18002 GRANADA,SPAIN.	 	 	 	 	 	 	 	 	 	 	 	 	Web Of Knowledge	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
