PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Leon, Stephane; Espigares, Victor; Enrique Ruiz, Jose; Verdes-Montenegro, Lourdes; Mauersberger, Rainer; Brunswig, Walter; Kramer, Carsten; de Dios Santander-Vela, Juan; Wiesemeyer, Helmut				Santander-Vela, Juan de Dios/E-5773-2015; 	Santander-Vela, Juan de Dios/0000-0002-2660-510X; Ruiz del Mazo, Jose Enrique/0000-0003-3274-4445			TAPAS, a VO archive at the IRAM 30-m telescope								EXPERIMENTAL ASTRONOMY				34	1			65	88		10.1007/s10686-012-9299-9			JUL 2012	2012										1	0	0	0	0	1			0922-6435			WOS:000306545200005		
J	Liao, Jau-Chyn; Valenzuela-Rios, Jose I.								Upper Givetian and Frasnian (Middle and Upper Devonian) conodonts from Ampriu (Aragonian Pyrenees, Spain): global correlations and palaeogeographic relations								PALAEONTOLOGY				55				819	842		10.1111/j.1475-4983.2012.01150.x			JUL 2012	2012										1	0	0	0	0	1			0031-0239			WOS:000306359300005		
J	Ibanez-Alamo, Juan D.; Soler, Manuel								EURASIAN SPARROWHAWK (ACCIPITER NISUS) AS PREDATOR OF EURASIAN BLACKBIRD (TURDUS MERULA) NESTS								JOURNAL OF RAPTOR RESEARCH				46	2			230	232					JUN 2012	2012										0	0	0	0	0	0			0892-1016			WOS:000305313200015		
J	Gomez, Jose M.; Perfectti, Francisco				Perfectti, Francisco/C-5087-2008	Perfectti, Francisco/0000-0002-5551-213X			Fitness consequences of centrality in mutualistic individual-based networks								PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES				279	1734			1754	1760		10.1098/rspb.2011.2244			MAY 7 2012	2012										14	0	0	14	0	14			0962-8452			WOS:000301981300012	22158957	
J	Rodriguez, Ferran A.; Iglesias, Xavier; Feriche, Belen; Calderon, Carmen; Abalos, Xavier; Vazquez, Jairo; Barrero, Anna; Rodriguez, Lara; Hynynen, Esa; Levine, Benjamin D.								Effects of Altitude Training on Heart Rate Variability in Orthostatic Test in Elite Swimmers								MEDICINE AND SCIENCE IN SPORTS AND EXERCISE				44				364	364				2	MAY 2012	2012										0	0	0	0	0	0			0195-9131			WOS:000310363302342		
J	Marki, Hans; Bibier, Olivier; Perez-Contreras, Juan								The Citril Finch Serinus citrinella, a regular breeding bird in the Sierra Nevada (Andalusia, Spain).				Le Venturon montagnard Serinus citrinella, nicheur regulier dans la Sierra Nevada (Andalousie, Espagne).				Nos Oiseaux				59	1			39	45				No 507	Mars 2012	2012										0	0	0	0	0	0			0029-3725			ZOOREC:ZOOR14805035597		
J	Garcia-Jurado, Fatima; de Vicente, Inmaculada; Galotti, Andrea; Reul, Andreas; Jimenez-Gomez, Francisco; Guerrero, Francisco				Guerrero, Francisco/E-7704-2012; de Souza, Andrea/F-5656-2012; Reul, Andreas/L-7291-2014; JIMENEZ GOMEZ, FRANCISCO/E-7093-2012	Reul, Andreas/0000-0002-1951-8948; JIMENEZ GOMEZ, FRANCISCO/0000-0001-8644-7089			Effect of Drought Conditions on Plankton Community and on Nutrient Availability in an Oligotrophic High Mountain Lake								ARCTIC ANTARCTIC AND ALPINE RESEARCH				44	1			50	61		10.1657/1938-4246-44.1.50			FEB 2012	2012										3	0	0	3	0	4			1523-0430			WOS:000302271600006		
J	Israelevich, P.; Ganor, E.; Alpert, P.; Kishcha, P.; Stupp, A.								Predominant transport paths of Saharan dust over the Mediterranean Sea to Europe								JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES				117						D02205	10.1029/2011JD016482			JAN 27 2012	2012										29	0	0	11	0	30			2169-897X			WOS:000299702900005		
J	Garcia-Alix, A.; Delgado Huertas, A.; Martin Suarez, E.				Garcia-Alix, Antonio/H-2464-2011; Delgado, Antonio/F-6866-2011	Garcia-Alix, Antonio/0000-0002-1823-488X; Delgado, Antonio/0000-0002-7240-1570			Unravelling the Late Pleistocene habitat of the southernmost woolly mammoths in Europe								QUATERNARY SCIENCE REVIEWS				32				75	85		10.1016/j.quascirev.2011.11.007			JAN 16 2012	2012										9	0	0	6	0	9			0277-3791			WOS:000301828000005		
S	Kefauver, Shawn C.; Penuelas, Josep; Ustin, Susan L.			IEEE	Penuelas, Josep/D-9704-2011; Kefauver, Shawn/D-7313-2014	Penuelas, Josep/0000-0002-7215-0150; Kefauver, Shawn/0000-0002-1687-1965			APPLICATIONS OF HYPERSPECTRAL REMOTE SENSING AND GIS FOR ASSESSING FOREST HEALTH AND AIR POLLUTION								2012 IEEE INTERNATIONAL GEOSCIENCE AND REMOTE SENSING SYMPOSIUM (IGARSS)		IEEE International Symposium on Geoscience and Remote Sensing IGARSS						3379	3382		10.1109/IGARSS.2012.6350696			2012	2012						IEEE International Geoscience and Remote Sensing Symposium (IGARSS)IEEE International Geoscience and Remote Sensing Symposium (IGARSS)	JUL 22-27, 2012JUL 22-27, 2012	IEEE; IEEE Geosci & Remote Sensing Soc; DLR; ESAIEEE; IEEE Geosci & Remote Sensing Soc; DLR; ESA	Munich, GERMANYMunich, GERMANY	1	0	0	0	0	1			2153-6996		978-1-4673-1159-5	WOS:000313189403129		
S	Bats, Michel						MartinezSeve, L		"The Phoceans, Marseilles and the Gaul (VII - III c. BC)"								DIASPORAS GRECQUES DU VIIIE A LA FIN DU IIIE SIECLE AV J-C		Pallas-Revue d Etudes Antiques			89			145	+					2012	2012						Conference SOPHAUConference SOPHAU	MAY 11-12, 2012MAY 11-12, 2012		Univ Charles Gaulle Lille 3, Lille, FRANCEUniv Charles Gaulle Lille 3, Lille, FRANCE	0	0	0	0	0	0			0031-0387		978-2-8107-0226-8	WOS:000312509100008		
S	Pimentel, Rafael; Herrero, Javier; Jose Polo, Maria				Herrero, Javier/K-6880-2014; Polo, Maria J./L-8018-2014	Herrero, Javier/0000-0002-5741-6301; Polo, Maria J./0000-0002-6296-2198	Neale, CMU; Maltese, A		Terrestrial photography as an alternative to satellite images to study snow cover evolution at hillslope scale								REMOTE SENSING FOR AGRICULTURE, ECOSYSTEMS, AND HYDROLOGY XIV		Proceedings of SPIE		8531						85310Y	10.1117/12.974419			2012	2012						Conference on Remote Sensing for Agriculture, Ecosystems, and Hydrology XIV part of the 19th International Symposium on Remote SensingConference on Remote Sensing for Agriculture, Ecosystems, and Hydrology XIV part of the 19th International Symposium on Remote Sensing	SEP 24-26, 2012SEP 24-26, 2012	SPIE; SELEX GALILEO; THALESSPIE; SELEX GALILEO; THALES	Edinburgh, SCOTLANDEdinburgh, SCOTLAND	1	0	0	0	0	1			0277-786X		978-0-8194-9271-5	WOS:000313661400027		
S	Fontana, Anne-Laure; Boucher, Catherine; Serres, Patrice; Bortolotti, Yves; Cope, Florence; Stil, Irvin; Lefranc, Bastien; Garnier, Olivier; Butin, Gilles; Mattiocco, Francois; Navarro, Santiago; John, Dave; Navarrini, Alessandro; Schuster, Karl-F.					Navarrini, Alessandro/0000-0002-6191-6958	Holland, WS; Zmuidzinas, J		A 3mm multipixel SIS receiver for IRAM 30-m Pico Veleta Telescope								MILLIMETER, SUBMILLIMETER, AND FAR-INFRARED DETECTORS AND INSTRUMENTATION FOR ASTRONOMY VI		Proceedings of SPIE		8452						84522E	10.1117/12.926177			2012	2012						Conference on Millimeter, Submillimeter, and Far-Infrared Detectors and Instrumentation for Astronomy VIConference on Millimeter, Submillimeter, and Far-Infrared Detectors and Instrumentation for Astronomy VI	JUL 03-06, 2012JUL 03-06, 2012	SPIESPIE	Amsterdam, NETHERLANDSAmsterdam, NETHERLANDS	0	0	0	0	0	0			0277-786X		978-0-8194-9153-4	WOS:000312884000069		
J	Prados Velasco, Ma Jose								NATURBANIZATION AND URBAN PATTERNS IN NATIONAL PARKS IN ANDALUSIA								BOLETIN DE LA ASOCIACION DE GEOGRAFOS ESPANOLES					60			19	+					2012	2012										0	0	0	0	0	0			0212-9426			WOS:000311706000002		
J	Fernandez Calzado, M. R.; Molero Mesa, J.; Merzouki, A.; Casares Porcel, M.				Casares-Porcel, Manuel/L-1610-2014	Casares-Porcel, Manuel/0000-0003-4241-1206			Vascular plant diversity and climate change in the upper zone of Sierra Nevada, Spain								PLANT BIOSYSTEMS				146	4			1044	1053		10.1080/11263504.2012.710273			2012	2012										9	0	0	10	0	10			1126-3504	1724-5575		WOS:000311117800031		
J	Herrero, J.; Polo, M. J.				Herrero, Javier/K-6880-2014; Polo, Maria J./L-8018-2014	Herrero, Javier/0000-0002-5741-6301; Polo, Maria J./0000-0002-6296-2198			Parameterization of atmospheric longwave emissivity in a mountainous site for all sky conditions								HYDROLOGY AND EARTH SYSTEM SCIENCES				16	9			3139	3147		10.5194/hess-16-3139-2012			2012	2012										6	0	0	0	0	6			1027-5606			WOS:000310475400006		
S	Martin-Ruiz, Susana; Aceituno, Francisco J.; Gutierrez Soto, Juan				Martin-Ruiz, Susana/B-6768-2013; Gutierrez-Soto, Juan/H-9620-2015	Gutierrez-Soto, Juan/0000-0001-6736-0551	Moitinho, A; Alves, J		Setting up the T35 Telescope at Sierra Nevada Observatory for Detecting Variable Stars in Open Clusters								STAR CLUSTERS IN THE ERA OF LARGE SURVEYS: PROCEEDINGS OF SYMPOSIUM 5 OF JENAM 2010		Astrophysics and Space Science Proceedings						261	262		10.1007/978-3-642-22113-2_49			2012	2012						Joint European and National Astronomy Meeting (JENAM)/18th Annual Meeting of the European-Astronomical-Society/20th Annual Portuguese Meeting of Astronomy and Astrophysics/Symposium 7 - Square Kilometre Array (SKA)Joint European and National Astronomy Meeting (JENAM)/18th Annual Meeting of the European-Astronomical-Society/20th Annual Portuguese Meeting of Astronomy and Astrophysics/Symposium 7 - Square Kilometre Array (SKA)	SEP 06-10, 2010SEP 06-10, 2010	European Astronom Soc (EAS); Portuguese Astronom Soc; Minist Ciencia, Tecnol Ensino Super, Fundacao Ciencia Tecnol (FCT); Gulbenkian Fdn; Univ Lisboa, Fac Ciencias; SIMEuropean Astronom Soc (EAS); Portuguese Astronom Soc; Minist Ciencia, Tecnol Ensino Super, Fundacao Ciencia Tecnol (FCT); Gulbenkian Fdn; Univ Lisboa, Fac Ciencias; SIM	Lisbon, PORTUGALLisbon, PORTUGAL	0	0	0	0	0	0			1570-6591		978-3-642-22113-2	WOS:000308002000049		
J	Sanz de Galdeano, C.; Garcia-Tortosa, F. J.; Pelaez, J. A.; Alfaro, P.; Azanon, J. M.; Galindo-Zaldivar, J.; Lopez Casado, C.; Lopez Garrido, A. C.; Rodriguez-Fernandez, J.; Ruano, P.				Galindo-Zaldivar, Jesus/K-3640-2012; Garcia Tortosa, Francisco Juan/I-1315-2015; ALFARO GARCIA, PEDRO/H-2038-2015; Pelaez, Jose/D-6992-2013; RODRIGUEZ-FERNANDEZ, JOSE/L-7077-2014; Ruano, Patricia/L-9168-2014	Galindo-Zaldivar, Jesus/0000-0002-3493-2637; Garcia Tortosa, Francisco Juan/0000-0003-3681-5829; ALFARO GARCIA, PEDRO/0000-0002-2753-2969; Pelaez, Jose/0000-0002-6711-4147; RODRIGUEZ-FERNANDEZ, JOSE/0000-0003-0349-9209; Ruano, Patricia/0000-0003-3833-4973			Main active faults in the Granada and Guadix-Baza Basins (Betic Cordillera)								JOURNAL OF IBERIAN GEOLOGY				38	1	SI		209	223		10.5209/rev_JIGE.2012.v38.n1.39215			2012	2012										8	0	0	0	0	8			1698-6180			WOS:000306950700013		
J	Azanon, J. M.; Perez-Pena, J. V.; Giaconia, F.; Booth-Rea, G.; Martinez-Martinez, J. M.; Rodriguez-Peces, M. J.				Rodriguez-Peces, Martin Jesus/G-8589-2012; Giaconia, Flavio/L-2819-2014; Perez-Pena, Jose/M-2070-2014; Booth-Rea, Guillermo/I-4504-2015	Rodriguez-Peces, Martin Jesus/0000-0001-9668-4440; Giaconia, Flavio/0000-0002-8570-2962; Perez-Pena, Jose/0000-0001-8880-7375; Booth-Rea, Guillermo/0000-0003-1179-8321			Active tectonics in the central and eastern Betic Cordillera through morphotectonic analysis: the case of Sierra Nevada and Sierra Alhamilla								JOURNAL OF IBERIAN GEOLOGY				38	1	SI		225	238		10.5209/rev_JIGE.2012.v38.n1.39214			2012	2012										9	0	0	0	0	9			1698-6180			WOS:000306950700014		
J	Villar-Argaiz, Manuel; Jose Bullejos, Francisco; Manuel Medina-Sanchez, Juan; Ramos-Rodriguez, Eloisa; Antonio Delgado-Molina, Jose; Carrillo, Presentacion				Medina-Sanchez, Juan Manuel/A-4703-2013; Ramos-Rodriguez, Eloisa/K-2819-2014; Villar-Argaiz, Manuel/L-9085-2014; Carrillo, Presentacion /I-1601-2015	Medina-Sanchez, Juan Manuel/0000-0003-0991-9331; Ramos-Rodriguez, Eloisa/0000-0003-2440-0765; 			Disentangling food quantity and quality effects in zooplankton response to P-enrichment and UV radiation								LIMNOLOGY AND OCEANOGRAPHY				57	1			235	250		10.4319/lo.2012.57.1.0235			JAN 2012	2012										6	0	0	6	0	6			0024-3590			WOS:000302612100002		
J	Alvarez-Ortega, Sergio; Pena-Santiago, Reyes				Alvarez-Ortega, Sergio/C-2064-2016; 	Alvarez-Ortega, Sergio/0000-0003-2077-5041; Pena Santiago, Reyes/0000-0003-1125-5490			Nematodes of the order Dorylaimida from Andalucia Oriental, Spain. Nevadanema nevadense gen. n., sp n. (Qudsianematidae) from Sierra Nevada National Park								NEMATOLOGY				14				249	264		10.1163/138855411X589309			2012	2012										9	0	0	11	0	11			1388-5545			WOS:000300037100013		
J	Jimenez-Moreno, Gonzalo; Anderson, R. Scott					Jimenez Moreno, Gonzalo/0000-0001-7185-8686			Holocene vegetation and climate change recorded in alpine bog sediments from the Borreguiles de la Virgen, Sierra Nevada, southern Spain								QUATERNARY RESEARCH				77	1			44	53		10.1016/j.yqres.2011.09.006			JAN 2012	2012										20	0	1	9	0	21			0033-5894			WOS:000299242600005		
J	Caro, Jesus; Fernandez-Cardenete, Juan R.; Moreno-Rueda, Gregorio; Pleguezuelos, Juan M.								[Status of Coronella austriaca in Sierra Nevada (SE Iberian Peninsula).]				Estatus de Coronella austriaca en Sierra Nevada ( SE Peninsula Iberica).				Boletin de la Asociacion Herpetologica Espanola				23	1			94	102					2012	2012										1	0	0	2	0	2			1130-6939			ZOOREC:ZOOR15103013321		
B	Rodriguez-Fernandez, Jose; Azor, Antonio; Miguel Azanon, Jose				Azor, Antonio/K-9761-2014		Busby, C; Azor, A		The Betic intramontane basins (SE spain): stratigraphy, subsidence, and tectonic history								TECTONICS OF SEDIMENTARY BASINS: RECENT ADVANCES								461	479					2012	2012										2	0	0	0	0	2					978-1-4443-4713-5; 978-1-4051-9465-5	WOS:000336999700024		
J	Cepak, Vladislav; Lukavsky, Jaromir				Lukavsky, Jaromir/H-1607-2014; Cepak, Vladislav/H-1581-2014				Cryoseston in the Sierra Nevada Mountains (Spain)								NOVA HEDWIGIA				94	1-2			163	173		10.1127/0029-5035/2012/0094-0163			DEC 2011	2011										3	0	0	2	0	3			0029-5035			WOS:000300814000009		
J	Fernandez Calzado, Ma Rosa; Molero Mesa, Joaquin								The cartography of vegetation in the cryoromediterranean belt of Sierra Nevada: a tool for biodiversity conservation								Lazaroa				32				101	115		10.5209/rev_LAZA.2011.v32.37255			DEC 2011	2011										1	0	0	5	0	5			0210-9778	1988-3307		BCI:BCI201200231505		
J	Quesada-Rubio, Jose-Manuel; Huete-Morales, Maria-Dolores; Del-Moral-Avila, Maria-Jose; Navarrete-Alvarez, Esteban; Rosales-Moreno, Maria-Jesus				Huete Morales, Maria Dolores/I-3392-2015; del Moral, Maria Jose/F-1971-2016	Huete Morales, Maria Dolores/0000-0001-8094-4228; 			IMPACT OF ENVIRONMENTAL AND HUMAN FACTORS ON RURAL FIRE OCCURRENCE								ENVIRONMENTAL ENGINEERING AND MANAGEMENT JOURNAL				10	12			1857	1863					DEC 2011	2011										3	0	0	0	0	3			1582-9596			WOS:000298663100007		
J	Pozo, Jesus; Casas, Jesus; Menendez, Margarita; Molla, Salvador; Arostegui, Inmaculada; Basaguren, Ana; Casado, Carmen; Descals, Enrique; Garcia-Aviles, Javier; Gonzalez, Jose M.; Larranaga, Aitor; Lopez, Enrique; Lusi, Mirian; Moya, Oscar; Perez, Javier; Riera, Tecla; Roblas, Neftali; Jacoba Salinas, M.				Larranaga, Aitor/A-6185-2009; SALINAS, MARIA-JACOBA/K-1193-2012; Perez, Javier/K-6205-2012; Pozo, Jesus/B-4719-2013; Arostegui, Inmaculada/G-5941-2014; Gonzalez, Jose/A-3835-2009; Carmen, Casado/B-8307-2016; 	Pozo, Jesus/0000-0003-3104-5423; Arostegui, Inmaculada/0000-0002-6848-2240; Gonzalez, Jose/0000-0001-7289-8321; Casas Jimenez, Jose Jesus/0000-0003-0928-0080; Salinas Bonillo, Maria Jacoba/0000-0001-6931-6677			Leaf-litter decomposition in headwater streams: a comparison of the process among four climatic regions								JOURNAL OF THE NORTH AMERICAN BENTHOLOGICAL SOCIETY				30	4			935	950		10.1899/10-153.1			DEC 2011	2011										23	1	0	21	0	24			0887-3593			WOS:000298218600006		
J	Casas, J. Jesus; Gessner, Mark O.; Lopez, Dalila; Descals, Enrique								Leaf-litter colonisation and breakdown in relation to stream typology: insights from Mediterranean low-order streams								FRESHWATER BIOLOGY				56	12			2594	2608		10.1111/j.1365-2427.2011.02686.x			DEC 2011	2011										8	0	0	8	1	8			0046-5070			WOS:000296502000014		
J	Schank, C. M. M.; Paszkowski, C. A.; Tonn, W. M.; Scrimgeour, G. J.								Stocked trout do not significantly affect wood frog populations in boreal foothills lakes								CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES				68	10			1790	1801		10.1139/F2011-097			OCT 2011	2011										4	0	0	4	0	4			0706-652X			WOS:000298208400008		
J	Jesus Munoz-Pajares, A.; Belen Herrador, M.; Abdelaziz, Mohamed; Xavier Pico, F.; Sharbel, Timothy F.; Gomez, Jose M.; Perfectti, Francisco				Perfectti, Francisco/C-5087-2008; Pico, Xavier/E-5697-2016; CSIC, EBD Donana/C-4157-2011; Munoz-Pajares, A. Jesus/I-7665-2014	Perfectti, Francisco/0000-0002-5551-213X; Pico, Xavier/0000-0003-2849-4922; CSIC, EBD Donana/0000-0003-4318-6602; Abdelaziz Mohamed, Mohamed/0000-0003-0533-6817; Munoz-Pajares, A. Jesus/0000-0002-2505-8116			CHARACTERIZATION OF MICROSATELLITE LOCI IN ERYSIMUM MEDIOHISPANICUM (BRASSICACEAE) AND CROSS-AMPLIFICATION IN RELATED SPECIES								AMERICAN JOURNAL OF BOTANY				98	10			E287	E289		10.3732/ajb.1100181			OCT 2011	2011										1	0	0	1	0	1			0002-9122			WOS:000295888800009	21940811	
J	Benito, Blas; Lorite, Juan; Penas, Julio				Lorite, Juan/F-4690-2011; Benito, Blas M./D-4681-2014; Penas, Julio/N-4885-2014	Lorite, Juan/0000-0003-4617-8069; Benito, Blas M./0000-0001-5105-7232; Penas, Julio/0000-0001-6102-4610			Simulating potential effects of climatic warming on altitudinal patterns of key species in Mediterranean-alpine ecosystems								CLIMATIC CHANGE				108	3			471	483		10.1007/s10584-010-0015-3			OCT 2011	2011										17	0	0	17	0	19			0165-0009			WOS:000295033800005		
J	De Freina, Josef J.								Notes on biology, distribution and taxonomy of the complex of Heterogynis paradoxa Rambur, 1837, with description of Heterogynis yerayi sp. n. from the Cantabrian Mountains (Lepidoptera: Zygaenoidea, Heterogynidae).				Biologie, Verbreitung und Systematik des Komplexes von Heterogynis paradoxa Rambur, 1837 mit Beschreibung von Heterogynis yerayi sp. n. aus dem Kantabrischen Gebirge, Spanien (Lepidoptera: Zygaenoidea, Heterogynidae).				Nachrichten des Entomologischen Vereins Apollo				32	1-2			9	24					August 2011	2011										2	0	0	2	0	2			0723-9912			ZOOREC:ZOOR14711078739		
J	Oliva, Marc; Schulte, Lothar; Gomez Ortiz, Antonio				Oliva, Marc/K-5423-2014	Oliva, Marc/0000-0001-6521-6388			The role of aridification in constraining the elevation range of Holocene solifluction processes and associated landforms in the periglacial belt of the Sierra Nevada (southern Spain)								EARTH SURFACE PROCESSES AND LANDFORMS				36	10			1279	1291		10.1002/esp.2116			AUG 2011	2011										11	0	0	4	0	11			0197-9337			WOS:000292954800001		
J	Vazquez, Mercedes; Jabaloy, Antonio; Barbero, Luis; Stuart, Finly M.				Barbero, Luis/E-4078-2013; JABALOY SANCHEZ, ANTONIO/L-2955-2014	Barbero, Luis/0000-0002-3513-2025; JABALOY SANCHEZ, ANTONIO/0000-0001-5830-5913			Deciphering tectonic- and erosion-driven exhumation of the Nevado-Filabride Complex (Betic Cordillera, Southern Spain) by low temperature thermochronology								TERRA NOVA				23	4			257	263		10.1111/j.1365-3121.2011.01007.x			AUG 2011	2011										17	0	0	0	0	17			0954-4879			WOS:000292563900005		
J	Teresa Vizoso, Maria; Bruno Navarro, Francisco; Lorite, Juan				Lorite, Juan/F-4690-2011; Navarro, Francisco/M-2882-2014	Lorite, Juan/0000-0003-4617-8069; Navarro, Francisco/0000-0001-8782-6873			Thymus x pseudogranatensis (Labiatae), a new hybrid from Sierra Nevada (Spain)								ANALES DEL JARDIN BOTANICO DE MADRID				68	2			161	166		10.3989/ajbm.2281			JUL-DEC 2011	2011										0	0	0	0	0	0			0211-1322			WOS:000298355600003		
J	Fuertes Aguilar, Javier; Gutierrez Larena, Belen; Nieto Feliner, Gonzalo				Fuertes Aguilar, Javier/A-3974-2010	Fuertes Aguilar, Javier/0000-0001-5649-4845			Genetic and morphological diversity in Armeria (Plumbaginaceae) is shaped by glacial cycles in Mediterranean refugia								ANALES DEL JARDIN BOTANICO DE MADRID				68	2			175	197		10.3989/ajbm.2260			JUL-DEC 2011	2011										7	0	0	8	0	8			0211-1322			WOS:000298355600005		
J	Bagne, Karen E.; Purcell, Kathryn L.								Short-Term Responses of Birds to Prescribed Fire in Fire-Suppressed Forests of California								JOURNAL OF WILDLIFE MANAGEMENT				75	5			1051	1060		10.1002/jwmg.128			JUL 2011	2011										5	0	0	4	1	6			0022-541X	1937-2817		WOS:000292871600009		
J	Vega, J.; Jimenez, E.; Vega, D.; Ortiz, L.; Perez, J. R.								Pinus pinaster Ait. tree mortality following wildfire in Spain								FOREST ECOLOGY AND MANAGEMENT				261	12	SI		2232	2242		10.1016/j.foreco.2010.10.019			JUN 15 2011	2011										13	0	0	10	0	13			0378-1127			WOS:000291504500007		
J	Anderson, R. S.; Jimenez-Moreno, G.; Carrion, J. S.; Perez-Martinez, C.				Carrion, Jose/A-8983-2015; Perez-Martinez, Carmen/K-1219-2014; 	Carrion, Jose/0000-0002-6949-4382; Perez-Martinez, Carmen/0000-0001-8777-4487; Jimenez Moreno, Gonzalo/0000-0001-7185-8686			Postglacial history of alpine vegetation, fire, and climate from Laguna de Rio Seco, Sierra Nevada, southern Spain								QUATERNARY SCIENCE REVIEWS				30	13-14			1615	1629		10.1016/j.quascirev.2011.03.005			JUN 2011	2011										38	0	0	21	0	39			0277-3791			WOS:000292946800006		
J	Garcia-Jurado, Fatima; Jimenez-Gomez, Francisco; Guerrero, Francisco				Guerrero, Francisco/E-7704-2012; JIMENEZ GOMEZ, FRANCISCO/E-7093-2012	JIMENEZ GOMEZ, FRANCISCO/0000-0001-8644-7089			Effects of a dry period on the limnological characteristics of a Mediterranean high mountain lake								LIMNETICA				30	1			5	16					JUN 2011	2011										3	0	0	3	0	3			0213-8409			WOS:000292075400002		
J	Jimenez-Peralvarez, J. D.; Irigaray, C.; El Hamdouni, R.; Chacon, J.				Jimenez-Peralvarez, Jorge/F-6695-2012; Irigaray, Clemente/F-7345-2016	Irigaray, Clemente/0000-0002-7942-0926			Landslide-susceptibility mapping in a semi-arid mountain environment: an example from the southern slopes of Sierra Nevada (Granada, Spain)								BULLETIN OF ENGINEERING GEOLOGY AND THE ENVIRONMENT				70	2			265	277		10.1007/s10064-010-0332-9			MAY 2011	2011										9	0	0	0	0	9			1435-9529			WOS:000293184600011		
J	Lana-Renault, Noemi; Alvera, Bernardo; Garcia-Ruiz, Jose M.				Garcia-Ruiz, Jose M./D-4535-2012; Lana-Renault, Noemi/L-1913-2014; 	Lana-Renault, Noemi/0000-0002-0272-2504; Garcia-Ruiz, Jose Maria/0000-0002-8535-817X			Runoff and Sediment Transport during the Snowmelt Period in a Mediterranean High-Mountain Catchment								ARCTIC ANTARCTIC AND ALPINE RESEARCH				43	2			213	222		10.1657/1938-4246-43.2.213			MAY 2011	2011										8	0	0	2	0	8			1523-0430			WOS:000291118700006		
J	Gonzalez-Megias, Adela; Maria Gomez, Jose; Sanchez-Pinero, Francisco				Sanchez Pinero, Francisco/L-2629-2014				Spatio-temporal change in the relationship between habitat heterogeneity and species diversity								ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY				37	3			179	186		10.1016/j.actao.2011.01.011			MAY-JUN 2011	2011										8	1	0	8	0	9			1146-609X			WOS:000290282100003		
J	Sanchez-Maranon, M.; Martin-Garcia, J. M.; Delgado, R.								Effects of the fabric on the relationship between aggregate stability and color in a Regosol-Umbrisol soilscape								GEODERMA				162	1-2			86	95		10.1016/j.geoderma.2011.01.008			APR 15 2011	2011										5	1	0	4	0	5			0016-7061	1872-6259		WOS:000289401300007		
J	Maranon-Jimenez, S.; Castro, J.; Kowalski, A. S.; Serrano-Ortiz, P.; Reverter, B. R.; Sanchez-Canete, E. P.; Zamora, R.				Kowalski, Andrew/A-7515-2008; serrano-ortiz, penelope/L-2177-2014; Castro, Jorge/M-1509-2014; Sanchez-Canete, Enrique/I-3615-2014; Maranon, Sara/A-7926-2013	Kowalski, Andrew/0000-0001-9777-9708; Castro, Jorge/0000-0002-6362-2240; Sanchez-Canete, Enrique/0000-0003-0482-6726; 			Post-fire soil respiration in relation to burnt wood management in a Mediterranean mountain ecosystem								FOREST ECOLOGY AND MANAGEMENT				261	8			1436	1447		10.1016/j.foreco.2011.01.030			APR 15 2011	2011										20	2	0	20	0	22			0378-1127	1872-7042		WOS:000289129800010		
J	Mladenov, N.; Alados-Arboledas, L.; Olmo, F. J.; Lyamani, H.; Delgado, A.; Molina, A.; Reche, I.				Lyamani, Hassan/J-4380-2013; Reche, Isabel/K-7120-2014; Alados-Arboledas, Lucas/P-5630-2014; Olmo Reyes, Francisco Jose/F-7621-2016; Delgado, Antonio/F-6866-2011; 	Reche, Isabel/0000-0003-2908-1724; Alados-Arboledas, Lucas/0000-0003-3576-7167; Olmo Reyes, Francisco Jose/0000-0002-0186-1721; Delgado, Antonio/0000-0002-7240-1570; Lyamani, Hassan/0000-0002-6386-1102			Applications of optical spectroscopy and stable isotope analyses to organic aerosol source discrimination in an urban area								ATMOSPHERIC ENVIRONMENT				45	11			1960	1969		10.1016/j.atmosenv.2011.01.029			APR 2011	2011										12	0	0	9	0	12			1352-2310	1873-2844		WOS:000289127500007		
J	Perez, Jesus M.; Granados, Jose E.; Sarasa, Mathieu; Serrano, Emmanuel				Sarasa, Mathieu/H-1002-2011; Serrano, Emmanuel/J-4489-2013	Serrano, Emmanuel/0000-0002-9799-9804			Usefulness of estimated surface area of damaged skin as a proxy of mite load in the monitoring of sarcoptic mange in free-ranging populations of Iberian wild goat, Capra pyrenaica								VETERINARY PARASITOLOGY				176	2-3			258	264		10.1016/j.vetpar.2010.11.002			MAR 10 2011	2011										17	0	0	12	0	17			0304-4017	1873-2550		WOS:000289221400024	21130576	
